"point"	"Date_nuit"	"julian_date"	"Mois"	"Heure"	"Minute"	"heure.rel"	"Espece_validee"	"NbCris"
"ID1"	"04/10/2014"	277	10	1	41	1.68	"Pippip"	2
"ID1"	"04/10/2014"	277	10	1	43	1.72	"Pippip"	1
"ID1"	"04/10/2014"	277	10	1	47	1.78	"Pippip"	3
"ID1"	"04/10/2014"	277	10	1	55	1.92	"Pippip"	3
"ID1"	"04/10/2014"	277	10	2	1	2.02	"Pippip"	3
"ID1"	"04/10/2014"	277	10	2	8	2.13	"Pippip"	3
"ID1"	"04/10/2014"	277	10	2	28	2.47	"Pippip"	1
"ID1"	"04/10/2014"	277	10	2	39	2.65	"Pippip"	6
"ID1"	"04/10/2014"	277	10	2	40	2.67	"Pippip"	3
"ID1"	"04/10/2014"	277	10	3	39	3.65	"Pippip"	4
"ID1"	"04/10/2014"	277	10	3	39	3.65	"Pippip"	6
"ID1"	"04/10/2014"	277	10	3	49	3.82	"Pippip"	6
"ID1"	"04/10/2014"	277	10	4	29	4.48	"Pippip"	2
"ID1"	"04/10/2014"	277	10	4	45	4.75	"Pippip"	1
"ID1"	"04/10/2014"	277	10	4	47	4.78	"Pippip"	3
"ID1"	"04/10/2014"	277	10	5	46	5.77	"Rhihip"	22
"ID1"	"05/10/2014"	278	10	19	53	-4.12	"Pippip"	25
"ID1"	"05/10/2014"	278	10	19	58	-4.03	"Pippip"	17
"ID1"	"05/10/2014"	278	10	19	59	-4.02	"Pippip"	10
"ID1"	"05/10/2014"	278	10	19	59	-4.02	"Pippip"	1
"ID1"	"05/10/2014"	278	10	19	59	-4.02	"Pippip"	62
"ID1"	"05/10/2014"	278	10	19	59	-4.02	"Pippip"	18
"ID1"	"05/10/2014"	278	10	19	59	-4.02	"Pippip"	8
"ID1"	"05/10/2014"	278	10	20	17	-3.72	"Pippip"	4
"ID1"	"05/10/2014"	278	10	20	32	-3.47	"Pippip"	3
"ID1"	"05/10/2014"	278	10	20	40	-3.33	"Pippip"	29
"ID1"	"05/10/2014"	278	10	20	41	-3.32	"Pippip"	13
"ID1"	"05/10/2014"	278	10	20	48	-3.2	"Pippip"	12
"ID1"	"05/10/2014"	278	10	20	48	-3.2	"Pippip"	37
"ID1"	"05/10/2014"	278	10	20	48	-3.2	"Pippip"	5
"ID1"	"05/10/2014"	278	10	21	1	-2.98	"Pippip"	5
"ID1"	"05/10/2014"	278	10	21	12	-2.8	"Pippip"	2
"ID1"	"05/10/2014"	278	10	21	12	-2.8	"Pippip"	39
"ID1"	"05/10/2014"	278	10	21	12	-2.8	"Pippip"	11
"ID1"	"05/10/2014"	278	10	21	16	-2.73	"Pippip"	12
"ID1"	"05/10/2014"	278	10	21	16	-2.73	"Pippip"	15
"ID1"	"05/10/2014"	278	10	21	45	-2.25	"Pippip"	5
"ID1"	"05/10/2014"	278	10	21	54	-2.1	"Pippip"	7
"ID1"	"05/10/2014"	278	10	21	54	-2.1	"Pippip"	9
"ID1"	"05/10/2014"	278	10	22	1	-1.98	"Pippip"	6
"ID1"	"05/10/2014"	278	10	22	1	-1.98	"Pippip"	23
"ID1"	"05/10/2014"	278	10	22	1	-1.98	"Pippip"	2
"ID1"	"05/10/2014"	278	10	22	1	-1.98	"Pippip"	37
"ID1"	"05/10/2014"	278	10	22	2	-1.97	"Pippip"	2
"ID1"	"05/10/2014"	278	10	22	2	-1.97	"Pippip"	43
"ID1"	"05/10/2014"	278	10	22	2	-1.97	"Pippip"	19
"ID1"	"05/10/2014"	278	10	22	4	-1.93	"Pippip"	2
"ID1"	"05/10/2014"	278	10	22	4	-1.93	"Pippip"	48
"ID1"	"05/10/2014"	278	10	22	5	-1.92	"Pippip"	13
"ID1"	"05/10/2014"	278	10	22	5	-1.92	"Pippip"	27
"ID1"	"05/10/2014"	278	10	22	6	-1.9	"Pippip"	17
"ID1"	"05/10/2014"	278	10	22	7	-1.88	"Pippip"	37
"ID1"	"05/10/2014"	278	10	22	7	-1.88	"Pippip"	5
"ID1"	"05/10/2014"	278	10	22	15	-1.75	"Pippip"	28
"ID1"	"05/10/2014"	278	10	22	15	-1.75	"Pippip"	41
"ID1"	"05/10/2014"	278	10	22	18	-1.7	"Pippip"	20
"ID1"	"05/10/2014"	278	10	22	20	-1.67	"Pippip"	21
"ID1"	"05/10/2014"	278	10	22	20	-1.67	"Pippip"	6
"ID1"	"05/10/2014"	278	10	22	21	-1.65	"Pippip"	11
"ID1"	"05/10/2014"	278	10	22	21	-1.65	"Pippip"	3
"ID1"	"05/10/2014"	278	10	22	21	-1.65	"Pippip"	27
"ID1"	"05/10/2014"	278	10	22	21	-1.65	"Pippip"	5
"ID1"	"05/10/2014"	278	10	22	23	-1.62	"Pippip"	2
"ID1"	"05/10/2014"	278	10	22	25	-1.58	"Pippip"	7
"ID1"	"05/10/2014"	278	10	22	25	-1.58	"Pippip"	51
"ID1"	"05/10/2014"	278	10	22	25	-1.58	"Pippip"	26
"ID1"	"05/10/2014"	278	10	22	26	-1.57	"Pippip"	32
"ID1"	"05/10/2014"	278	10	22	26	-1.57	"Pippip"	26
"ID1"	"05/10/2014"	278	10	22	30	-1.5	"Pippip"	12
"ID1"	"05/10/2014"	278	10	22	30	-1.5	"Pippip"	30
"ID1"	"05/10/2014"	278	10	22	35	-1.42	"Pippip"	17
"ID1"	"05/10/2014"	278	10	22	45	-1.25	"Pippip"	27
"ID1"	"05/10/2014"	278	10	22	45	-1.25	"Pippip"	18
"ID1"	"05/10/2014"	278	10	23	31	-0.48	"Pippip"	4
"ID1"	"05/10/2014"	278	10	23	31	-0.48	"Pippip"	6
"ID1"	"05/10/2014"	278	10	6	0	6	"Eptser"	21
"ID1"	"05/10/2014"	278	10	6	0	6	"Eptser"	9
"ID1"	"05/10/2014"	278	10	7	20	7.33	"Pippip"	1
"ID1"	"05/10/2014"	278	10	7	20	7.33	"Pippip"	51
"ID1"	"05/10/2014"	278	10	7	20	7.33	"Pippip"	10
"ID1"	"06/10/2014"	279	10	19	59	-4.02	"Pippip"	32
"ID1"	"06/10/2014"	279	10	19	59	-4.02	"Pippip"	36
"ID1"	"06/10/2014"	279	10	19	59	-4.02	"Pippip"	50
"ID1"	"06/10/2014"	279	10	19	59	-4.02	"Pippip"	39
"ID1"	"06/10/2014"	279	10	19	59	-4.02	"Pippip"	33
"ID1"	"06/10/2014"	279	10	20	0	-4	"Pippip"	54
"ID1"	"06/10/2014"	279	10	20	0	-4	"Pippip"	51
"ID1"	"06/10/2014"	279	10	20	0	-4	"Pippip"	34
"ID1"	"06/10/2014"	279	10	20	0	-4	"Pippip"	2
"ID1"	"06/10/2014"	279	10	20	0	-4	"Pippip"	26
"ID1"	"06/10/2014"	279	10	20	0	-4	"Pippip"	39
"ID1"	"06/10/2014"	279	10	20	0	-4	"Pippip"	52
"ID1"	"06/10/2014"	279	10	20	0	-4	"Pippip"	25
"ID1"	"06/10/2014"	279	10	20	0	-4	"Pippip"	60
"ID1"	"06/10/2014"	279	10	20	1	-3.98	"Pippip"	7
"ID1"	"06/10/2014"	279	10	20	1	-3.98	"Pippip"	54
"ID1"	"06/10/2014"	279	10	20	1	-3.98	"Pippip"	79
"ID1"	"06/10/2014"	279	10	20	1	-3.98	"Pippip"	26
"ID1"	"06/10/2014"	279	10	20	1	-3.98	"Pippip"	64
"ID1"	"06/10/2014"	279	10	20	1	-3.98	"Pippip"	8
"ID1"	"06/10/2014"	279	10	20	1	-3.98	"Pippip"	2
"ID1"	"06/10/2014"	279	10	20	1	-3.98	"Pippip"	14
"ID1"	"06/10/2014"	279	10	20	1	-3.98	"Pippip"	32
"ID1"	"06/10/2014"	279	10	20	1	-3.98	"Pippip"	15
"ID1"	"06/10/2014"	279	10	20	2	-3.97	"Pippip"	2
"ID1"	"06/10/2014"	279	10	20	2	-3.97	"Pippip"	6
"ID1"	"06/10/2014"	279	10	20	2	-3.97	"Pippip"	47
"ID1"	"06/10/2014"	279	10	20	2	-3.97	"Pippip"	15
"ID1"	"06/10/2014"	279	10	20	2	-3.97	"Pippip"	19
"ID1"	"06/10/2014"	279	10	20	2	-3.97	"Pippip"	38
"ID1"	"06/10/2014"	279	10	20	2	-3.97	"Pippip"	38
"ID1"	"06/10/2014"	279	10	20	3	-3.95	"Pippip"	2
"ID1"	"06/10/2014"	279	10	20	3	-3.95	"Pippip"	49
"ID1"	"06/10/2014"	279	10	20	3	-3.95	"Pippip"	2
"ID1"	"06/10/2014"	279	10	20	3	-3.95	"Pippip"	13
"ID1"	"06/10/2014"	279	10	20	3	-3.95	"Pippip"	28
"ID1"	"06/10/2014"	279	10	20	3	-3.95	"Pippip"	23
"ID1"	"06/10/2014"	279	10	20	3	-3.95	"Pippip"	74
"ID1"	"06/10/2014"	279	10	20	3	-3.95	"Pippip"	50
"ID1"	"06/10/2014"	279	10	20	3	-3.95	"Pippip"	39
"ID1"	"06/10/2014"	279	10	20	3	-3.95	"Pippip"	42
"ID1"	"06/10/2014"	279	10	20	4	-3.93	"Pippip"	23
"ID1"	"06/10/2014"	279	10	20	4	-3.93	"Pippip"	51
"ID1"	"06/10/2014"	279	10	20	4	-3.93	"Pippip"	71
"ID1"	"06/10/2014"	279	10	20	4	-3.93	"Pippip"	18
"ID1"	"06/10/2014"	279	10	20	4	-3.93	"Pippip"	23
"ID1"	"06/10/2014"	279	10	20	4	-3.93	"Pippip"	41
"ID1"	"06/10/2014"	279	10	20	4	-3.93	"Pippip"	31
"ID1"	"06/10/2014"	279	10	20	4	-3.93	"Pippip"	2
"ID1"	"06/10/2014"	279	10	20	4	-3.93	"Pippip"	64
"ID1"	"06/10/2014"	279	10	20	4	-3.93	"Pippip"	24
"ID1"	"06/10/2014"	279	10	20	5	-3.92	"Pippip"	62
"ID1"	"06/10/2014"	279	10	20	5	-3.92	"Pippip"	3
"ID1"	"06/10/2014"	279	10	20	5	-3.92	"Pippip"	25
"ID1"	"06/10/2014"	279	10	20	5	-3.92	"Pippip"	42
"ID1"	"06/10/2014"	279	10	20	5	-3.92	"Pippip"	23
"ID1"	"06/10/2014"	279	10	20	5	-3.92	"Pippip"	10
"ID1"	"06/10/2014"	279	10	20	5	-3.92	"Pippip"	28
"ID1"	"06/10/2014"	279	10	20	5	-3.92	"Pippip"	26
"ID1"	"06/10/2014"	279	10	20	5	-3.92	"Pippip"	67
"ID1"	"06/10/2014"	279	10	20	5	-3.92	"Pippip"	2
"ID1"	"06/10/2014"	279	10	20	5	-3.92	"Pippip"	21
"ID1"	"06/10/2014"	279	10	20	6	-3.9	"Pippip"	45
"ID1"	"06/10/2014"	279	10	20	6	-3.9	"Pippip"	24
"ID1"	"06/10/2014"	279	10	20	6	-3.9	"Pippip"	21
"ID1"	"06/10/2014"	279	10	20	6	-3.9	"Pippip"	17
"ID1"	"06/10/2014"	279	10	20	6	-3.9	"Pippip"	57
"ID1"	"06/10/2014"	279	10	20	6	-3.9	"Pippip"	9
"ID1"	"06/10/2014"	279	10	20	6	-3.9	"Pippip"	20
"ID1"	"06/10/2014"	279	10	20	6	-3.9	"Pippip"	29
"ID1"	"06/10/2014"	279	10	20	6	-3.9	"Pippip"	12
"ID1"	"06/10/2014"	279	10	20	6	-3.9	"Pippip"	52
"ID1"	"06/10/2014"	279	10	20	6	-3.9	"Pippip"	66
"ID1"	"06/10/2014"	279	10	20	6	-3.9	"Pippip"	32
"ID1"	"06/10/2014"	279	10	20	7	-3.88	"Pippip"	42
"ID1"	"06/10/2014"	279	10	20	7	-3.88	"Pippip"	45
"ID1"	"06/10/2014"	279	10	20	7	-3.88	"Pippip"	3
"ID1"	"06/10/2014"	279	10	20	7	-3.88	"Pippip"	35
"ID1"	"06/10/2014"	279	10	20	7	-3.88	"Pippip"	29
"ID1"	"06/10/2014"	279	10	20	7	-3.88	"Pippip"	9
"ID1"	"06/10/2014"	279	10	20	7	-3.88	"Pippip"	59
"ID1"	"06/10/2014"	279	10	20	7	-3.88	"Pippip"	16
"ID1"	"06/10/2014"	279	10	20	8	-3.87	"Pippip"	57
"ID1"	"06/10/2014"	279	10	20	8	-3.87	"Pippip"	14
"ID1"	"06/10/2014"	279	10	20	8	-3.87	"Pippip"	44
"ID1"	"06/10/2014"	279	10	20	8	-3.87	"Pippip"	41
"ID1"	"06/10/2014"	279	10	20	8	-3.87	"Pippip"	52
"ID1"	"06/10/2014"	279	10	20	8	-3.87	"Pippip"	25
"ID1"	"06/10/2014"	279	10	20	8	-3.87	"Pippip"	60
"ID1"	"06/10/2014"	279	10	20	8	-3.87	"Pippip"	4
"ID1"	"06/10/2014"	279	10	20	21	-3.65	"Pippip"	24
"ID1"	"06/10/2014"	279	10	20	21	-3.65	"Pippip"	28
"ID1"	"06/10/2014"	279	10	20	56	-3.07	"Pippip"	3
"ID1"	"06/10/2014"	279	10	20	56	-3.07	"Pippip"	26
"ID1"	"06/10/2014"	279	10	20	56	-3.07	"Pippip"	14
"ID1"	"06/10/2014"	279	10	21	1	-2.98	"Pippip"	22
"ID1"	"06/10/2014"	279	10	21	1	-2.98	"Pippip"	25
"ID1"	"06/10/2014"	279	10	21	1	-2.98	"Pippip"	29
"ID1"	"06/10/2014"	279	10	21	1	-2.98	"Pippip"	33
"ID1"	"06/10/2014"	279	10	21	1	-2.98	"Pippip"	32
"ID1"	"06/10/2014"	279	10	21	1	-2.98	"Pippip"	21
"ID1"	"06/10/2014"	279	10	21	1	-2.98	"Pippip"	12
"ID1"	"06/10/2014"	279	10	21	1	-2.98	"Pippip"	7
"ID1"	"06/10/2014"	279	10	21	1	-2.98	"Pippip"	33
"ID1"	"06/10/2014"	279	10	21	2	-2.97	"Pippip"	46
"ID1"	"06/10/2014"	279	10	21	2	-2.97	"Pippip"	21
"ID1"	"06/10/2014"	279	10	21	2	-2.97	"Pippip"	17
"ID1"	"06/10/2014"	279	10	21	2	-2.97	"Pippip"	30
"ID1"	"06/10/2014"	279	10	21	2	-2.97	"Pippip"	22
"ID1"	"06/10/2014"	279	10	21	2	-2.97	"Pippip"	18
"ID1"	"06/10/2014"	279	10	21	2	-2.97	"Pippip"	23
"ID1"	"06/10/2014"	279	10	21	2	-2.97	"Pippip"	23
"ID1"	"06/10/2014"	279	10	21	2	-2.97	"Pippip"	43
"ID1"	"06/10/2014"	279	10	21	2	-2.97	"Pippip"	29
"ID1"	"06/10/2014"	279	10	21	2	-2.97	"Pippip"	49
"ID1"	"06/10/2014"	279	10	21	3	-2.95	"Pippip"	23
"ID1"	"06/10/2014"	279	10	21	3	-2.95	"Pippip"	10
"ID1"	"06/10/2014"	279	10	21	3	-2.95	"Pippip"	34
"ID1"	"06/10/2014"	279	10	21	3	-2.95	"Pippip"	27
"ID1"	"06/10/2014"	279	10	21	3	-2.95	"Pippip"	27
"ID1"	"06/10/2014"	279	10	21	3	-2.95	"Pippip"	11
"ID1"	"06/10/2014"	279	10	21	3	-2.95	"Pippip"	22
"ID1"	"06/10/2014"	279	10	21	3	-2.95	"Pippip"	11
"ID1"	"06/10/2014"	279	10	21	3	-2.95	"Pippip"	36
"ID1"	"06/10/2014"	279	10	21	3	-2.95	"Pippip"	4
"ID1"	"06/10/2014"	279	10	21	7	-2.88	"Pippip"	2
"ID1"	"06/10/2014"	279	10	21	12	-2.8	"Pippip"	11
"ID1"	"06/10/2014"	279	10	21	14	-2.77	"Pippip"	2
"ID1"	"06/10/2014"	279	10	21	19	-2.68	"Pippip"	4
"ID1"	"06/10/2014"	279	10	21	23	-2.62	"Pippip"	1
"ID1"	"06/10/2014"	279	10	21	29	-2.52	"Pippip"	13
"ID1"	"06/10/2014"	279	10	21	29	-2.52	"Pippip"	11
"ID1"	"06/10/2014"	279	10	21	29	-2.52	"Pippip"	7
"ID1"	"06/10/2014"	279	10	21	30	-2.5	"Pippip"	5
"ID1"	"06/10/2014"	279	10	21	30	-2.5	"Pippip"	13
"ID1"	"06/10/2014"	279	10	21	30	-2.5	"Pippip"	10
"ID1"	"06/10/2014"	279	10	21	30	-2.5	"Pippip"	4
"ID1"	"06/10/2014"	279	10	21	30	-2.5	"Pippip"	12
"ID1"	"06/10/2014"	279	10	21	30	-2.5	"Pippip"	34
"ID1"	"06/10/2014"	279	10	21	30	-2.5	"Pippip"	5
"ID1"	"06/10/2014"	279	10	21	30	-2.5	"Pippip"	8
"ID1"	"06/10/2014"	279	10	21	30	-2.5	"Pippip"	38
"ID1"	"06/10/2014"	279	10	21	30	-2.5	"Pippip"	6
"ID1"	"06/10/2014"	279	10	21	30	-2.5	"Pippip"	13
"ID1"	"06/10/2014"	279	10	21	30	-2.5	"Pippip"	23
"ID1"	"06/10/2014"	279	10	21	31	-2.48	"Pippip"	7
"ID1"	"06/10/2014"	279	10	21	31	-2.48	"Pippip"	18
"ID1"	"06/10/2014"	279	10	21	31	-2.48	"Pippip"	52
"ID1"	"06/10/2014"	279	10	21	31	-2.48	"Pippip"	5
"ID1"	"06/10/2014"	279	10	21	31	-2.48	"Pippip"	29
"ID1"	"06/10/2014"	279	10	21	31	-2.48	"Pippip"	23
"ID1"	"06/10/2014"	279	10	21	31	-2.48	"Pippip"	19
"ID1"	"06/10/2014"	279	10	21	31	-2.48	"Pippip"	12
"ID1"	"06/10/2014"	279	10	21	31	-2.48	"Pippip"	17
"ID1"	"06/10/2014"	279	10	21	31	-2.48	"Pippip"	18
"ID1"	"06/10/2014"	279	10	21	31	-2.48	"Pippip"	23
"ID1"	"06/10/2014"	279	10	21	31	-2.48	"Pippip"	16
"ID1"	"06/10/2014"	279	10	21	32	-2.47	"Pippip"	24
"ID1"	"06/10/2014"	279	10	21	32	-2.47	"Pippip"	24
"ID1"	"06/10/2014"	279	10	21	32	-2.47	"Pippip"	7
"ID1"	"06/10/2014"	279	10	21	32	-2.47	"Pippip"	12
"ID1"	"06/10/2014"	279	10	21	32	-2.47	"Pippip"	10
"ID1"	"06/10/2014"	279	10	21	32	-2.47	"Pippip"	15
"ID1"	"06/10/2014"	279	10	21	32	-2.47	"Pippip"	16
"ID1"	"06/10/2014"	279	10	21	32	-2.47	"Pippip"	17
"ID1"	"06/10/2014"	279	10	21	32	-2.47	"Pippip"	19
"ID1"	"06/10/2014"	279	10	21	32	-2.47	"Pippip"	23
"ID1"	"06/10/2014"	279	10	21	32	-2.47	"Pippip"	44
"ID1"	"06/10/2014"	279	10	21	32	-2.47	"Pippip"	59
"ID1"	"06/10/2014"	279	10	21	33	-2.45	"Pippip"	52
"ID1"	"06/10/2014"	279	10	21	33	-2.45	"Pippip"	32
"ID1"	"06/10/2014"	279	10	21	33	-2.45	"Pippip"	9
"ID1"	"06/10/2014"	279	10	21	33	-2.45	"Pippip"	14
"ID1"	"06/10/2014"	279	10	21	33	-2.45	"Pippip"	15
"ID1"	"06/10/2014"	279	10	21	33	-2.45	"Pippip"	13
"ID1"	"06/10/2014"	279	10	21	33	-2.45	"Pippip"	16
"ID1"	"06/10/2014"	279	10	21	33	-2.45	"Pippip"	16
"ID1"	"06/10/2014"	279	10	21	33	-2.45	"Pippip"	4
"ID1"	"06/10/2014"	279	10	21	33	-2.45	"Pippip"	13
"ID1"	"06/10/2014"	279	10	21	33	-2.45	"Pippip"	6
"ID1"	"06/10/2014"	279	10	21	34	-2.43	"Pippip"	11
"ID1"	"06/10/2014"	279	10	21	34	-2.43	"Pippip"	24
"ID1"	"06/10/2014"	279	10	21	34	-2.43	"Pippip"	21
"ID1"	"06/10/2014"	279	10	21	34	-2.43	"Pippip"	13
"ID1"	"06/10/2014"	279	10	21	34	-2.43	"Pippip"	19
"ID1"	"06/10/2014"	279	10	21	34	-2.43	"Pippip"	34
"ID1"	"06/10/2014"	279	10	21	34	-2.43	"Pippip"	15
"ID1"	"06/10/2014"	279	10	21	34	-2.43	"Pippip"	37
"ID1"	"06/10/2014"	279	10	21	35	-2.42	"Pippip"	26
"ID1"	"06/10/2014"	279	10	21	35	-2.42	"Pippip"	8
"ID1"	"06/10/2014"	279	10	21	35	-2.42	"Pippip"	15
"ID1"	"06/10/2014"	279	10	21	35	-2.42	"Pippip"	48
"ID1"	"06/10/2014"	279	10	21	35	-2.42	"Pippip"	14
"ID1"	"06/10/2014"	279	10	21	35	-2.42	"Pippip"	14
"ID1"	"06/10/2014"	279	10	21	35	-2.42	"Pippip"	74
"ID1"	"06/10/2014"	279	10	21	35	-2.42	"Pippip"	45
"ID1"	"06/10/2014"	279	10	21	35	-2.42	"Pippip"	19
"ID1"	"06/10/2014"	279	10	21	35	-2.42	"Pippip"	17
"ID1"	"06/10/2014"	279	10	21	35	-2.42	"Pippip"	25
"ID1"	"06/10/2014"	279	10	21	36	-2.4	"Pippip"	53
"ID1"	"06/10/2014"	279	10	21	36	-2.4	"Pippip"	60
"ID1"	"06/10/2014"	279	10	21	36	-2.4	"Pippip"	15
"ID1"	"06/10/2014"	279	10	21	36	-2.4	"Pippip"	24
"ID1"	"06/10/2014"	279	10	21	36	-2.4	"Pippip"	13
"ID1"	"06/10/2014"	279	10	21	37	-2.38	"Pippip"	13
"ID1"	"06/10/2014"	279	10	21	37	-2.38	"Pippip"	11
"ID1"	"06/10/2014"	279	10	21	37	-2.38	"Pippip"	15
"ID1"	"06/10/2014"	279	10	21	37	-2.38	"Pippip"	18
"ID1"	"06/10/2014"	279	10	21	37	-2.38	"Pippip"	2
"ID1"	"06/10/2014"	279	10	21	37	-2.38	"Pippip"	9
"ID1"	"06/10/2014"	279	10	21	38	-2.37	"Pippip"	4
"ID1"	"06/10/2014"	279	10	21	38	-2.37	"Pippip"	21
"ID1"	"06/10/2014"	279	10	21	38	-2.37	"Pippip"	20
"ID1"	"06/10/2014"	279	10	21	38	-2.37	"Pippip"	3
"ID1"	"06/10/2014"	279	10	21	38	-2.37	"Pippip"	7
"ID1"	"06/10/2014"	279	10	21	38	-2.37	"Pippip"	8
"ID1"	"06/10/2014"	279	10	21	38	-2.37	"Pippip"	15
"ID1"	"06/10/2014"	279	10	21	38	-2.37	"Pippip"	5
"ID1"	"06/10/2014"	279	10	21	39	-2.35	"Pippip"	9
"ID1"	"06/10/2014"	279	10	21	39	-2.35	"Pippip"	13
"ID1"	"06/10/2014"	279	10	21	39	-2.35	"Pippip"	18
"ID1"	"06/10/2014"	279	10	21	39	-2.35	"Pippip"	21
"ID1"	"06/10/2014"	279	10	21	39	-2.35	"Pippip"	25
"ID1"	"06/10/2014"	279	10	21	39	-2.35	"Pippip"	21
"ID1"	"06/10/2014"	279	10	21	39	-2.35	"Pippip"	6
"ID1"	"06/10/2014"	279	10	21	39	-2.35	"Pippip"	22
"ID1"	"06/10/2014"	279	10	21	39	-2.35	"Pippip"	10
"ID1"	"06/10/2014"	279	10	21	39	-2.35	"Pippip"	21
"ID1"	"06/10/2014"	279	10	21	40	-2.33	"Pippip"	40
"ID1"	"06/10/2014"	279	10	21	40	-2.33	"Pippip"	26
"ID1"	"06/10/2014"	279	10	21	40	-2.33	"Pippip"	28
"ID1"	"06/10/2014"	279	10	21	40	-2.33	"Pippip"	12
"ID1"	"06/10/2014"	279	10	21	40	-2.33	"Pippip"	8
"ID1"	"06/10/2014"	279	10	21	40	-2.33	"Pippip"	13
"ID1"	"06/10/2014"	279	10	21	40	-2.33	"Pippip"	19
"ID1"	"06/10/2014"	279	10	21	40	-2.33	"Pippip"	9
"ID1"	"06/10/2014"	279	10	21	40	-2.33	"Pippip"	25
"ID1"	"06/10/2014"	279	10	21	40	-2.33	"Pippip"	10
"ID1"	"06/10/2014"	279	10	21	40	-2.33	"Pippip"	12
"ID1"	"06/10/2014"	279	10	21	41	-2.32	"Pippip"	2
"ID1"	"06/10/2014"	279	10	21	41	-2.32	"Pippip"	26
"ID1"	"06/10/2014"	279	10	21	41	-2.32	"Pippip"	11
"ID1"	"06/10/2014"	279	10	21	41	-2.32	"Pippip"	13
"ID1"	"06/10/2014"	279	10	21	41	-2.32	"Pippip"	11
"ID1"	"06/10/2014"	279	10	21	41	-2.32	"Pippip"	22
"ID1"	"06/10/2014"	279	10	21	41	-2.32	"Pippip"	9
"ID1"	"06/10/2014"	279	10	21	41	-2.32	"Pippip"	26
"ID1"	"06/10/2014"	279	10	21	41	-2.32	"Pippip"	7
"ID1"	"06/10/2014"	279	10	21	41	-2.32	"Pippip"	16
"ID1"	"06/10/2014"	279	10	21	42	-2.3	"Pippip"	21
"ID1"	"06/10/2014"	279	10	21	42	-2.3	"Pippip"	40
"ID1"	"06/10/2014"	279	10	21	42	-2.3	"Pippip"	36
"ID1"	"06/10/2014"	279	10	21	42	-2.3	"Pippip"	13
"ID1"	"06/10/2014"	279	10	21	42	-2.3	"Pippip"	8
"ID1"	"06/10/2014"	279	10	21	42	-2.3	"Pippip"	13
"ID1"	"06/10/2014"	279	10	21	42	-2.3	"Pippip"	19
"ID1"	"06/10/2014"	279	10	21	42	-2.3	"Pippip"	19
"ID1"	"06/10/2014"	279	10	21	42	-2.3	"Pippip"	9
"ID1"	"06/10/2014"	279	10	21	42	-2.3	"Pippip"	14
"ID1"	"06/10/2014"	279	10	21	42	-2.3	"Pippip"	16
"ID1"	"06/10/2014"	279	10	21	43	-2.28	"Pippip"	3
"ID1"	"06/10/2014"	279	10	21	43	-2.28	"Pippip"	8
"ID1"	"06/10/2014"	279	10	21	43	-2.28	"Pippip"	10
"ID1"	"06/10/2014"	279	10	21	43	-2.28	"Pippip"	7
"ID1"	"06/10/2014"	279	10	21	43	-2.28	"Pippip"	8
"ID1"	"06/10/2014"	279	10	21	45	-2.25	"Pippip"	3
"ID1"	"06/10/2014"	279	10	21	46	-2.23	"Pippip"	13
"ID1"	"06/10/2014"	279	10	21	46	-2.23	"Pippip"	22
"ID1"	"06/10/2014"	279	10	21	46	-2.23	"Pippip"	21
"ID1"	"06/10/2014"	279	10	21	46	-2.23	"Pippip"	4
"ID1"	"06/10/2014"	279	10	21	46	-2.23	"Pippip"	8
"ID1"	"06/10/2014"	279	10	21	46	-2.23	"Pippip"	38
"ID1"	"06/10/2014"	279	10	21	46	-2.23	"Pippip"	11
"ID1"	"06/10/2014"	279	10	21	46	-2.23	"Pippip"	27
"ID1"	"06/10/2014"	279	10	21	46	-2.23	"Pippip"	14
"ID1"	"06/10/2014"	279	10	21	46	-2.23	"Pippip"	17
"ID1"	"06/10/2014"	279	10	21	46	-2.23	"Pippip"	4
"ID1"	"06/10/2014"	279	10	21	47	-2.22	"Pippip"	29
"ID1"	"06/10/2014"	279	10	21	47	-2.22	"Pippip"	29
"ID1"	"06/10/2014"	279	10	21	47	-2.22	"Pippip"	35
"ID1"	"06/10/2014"	279	10	21	47	-2.22	"Pippip"	14
"ID1"	"06/10/2014"	279	10	21	47	-2.22	"Pippip"	21
"ID1"	"06/10/2014"	279	10	21	57	-2.05	"Pippip"	9
"ID1"	"06/10/2014"	279	10	21	57	-2.05	"Pippip"	18
"ID1"	"06/10/2014"	279	10	21	57	-2.05	"Pippip"	10
"ID1"	"06/10/2014"	279	10	21	58	-2.03	"Minsch"	14
"ID1"	"06/10/2014"	279	10	21	58	-2.03	"Pippip"	15
"ID1"	"06/10/2014"	279	10	21	58	-2.03	"Pippip"	22
"ID1"	"06/10/2014"	279	10	21	58	-2.03	"Pippip"	10
"ID1"	"06/10/2014"	279	10	22	1	-1.98	"Pippip"	30
"ID1"	"06/10/2014"	279	10	22	1	-1.98	"Pippip"	3
"ID1"	"06/10/2014"	279	10	22	3	-1.95	"Pippip"	30
"ID1"	"06/10/2014"	279	10	22	3	-1.95	"Pippip"	9
"ID1"	"06/10/2014"	279	10	22	3	-1.95	"Pippip"	24
"ID1"	"06/10/2014"	279	10	22	26	-1.57	"Pippip"	9
"ID1"	"06/10/2014"	279	10	22	26	-1.57	"Pippip"	44
"ID1"	"06/10/2014"	279	10	22	26	-1.57	"Pippip"	11
